Group,Project,Site,Country,WMO Code,Latitude,Longitude,Altitude,Type of Site,Source of Information,Sample Name,Media Type,Date,Begin of Period,End of Period,Comment,O18,O18 Provider,H2,H2 Provider,H3,H3 Error,H3 Provider,Precipitation,Air Temperature,Vapour Pressure
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197712,Water - Precipitation - unspecified (not reported),1977-12-15,1977-12-01,1977-12-31,,-12.91,Arsenal Research,,,48,3,Arsenal Research,18,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197801,Water - Precipitation - unspecified (not reported),1978-01-15,1978-01-01,1978-01-31,,-14.52,Arsenal Research,,,46,2,Arsenal Research,82,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197802,Water - Precipitation - unspecified (not reported),1978-02-15,1978-02-01,1978-02-28,,-14.84,Arsenal Research,,,63,3,Arsenal Research,31,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197803,Water - Precipitation - unspecified (not reported),1978-03-15,1978-03-01,1978-03-31,,-11.25,Arsenal Research,,,58,3,Arsenal Research,43,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197804,Water - Precipitation - unspecified (not reported),1978-04-15,1978-04-01,1978-04-30,,-11.73,Arsenal Research,,,89,4,Arsenal Research,84,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197805,Water - Precipitation - unspecified (not reported),1978-05-15,1978-05-01,1978-05-31,,-8.59,Arsenal Research,,,117,6,Arsenal Research,80,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197806,Water - Precipitation - unspecified (not reported),1978-06-15,1978-06-01,1978-06-30,,-7.15,Arsenal Research,,,121,6,Arsenal Research,150,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197807,Water - Precipitation - unspecified (not reported),1978-07-15,1978-07-01,1978-07-31,,-6.64,Arsenal Research,,,109,5,Arsenal Research,163,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197808,Water - Precipitation - unspecified (not reported),1978-08-15,1978-08-01,1978-08-31,,-6.37,Arsenal Research,,,95,5,Arsenal Research,71,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197809,Water - Precipitation - unspecified (not reported),1978-09-15,1978-09-01,1978-09-30,,-8.23,Arsenal Research,,,74,4,Arsenal Research,102,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197810,Water - Precipitation - unspecified (not reported),1978-10-15,1978-10-01,1978-10-31,,-12.45,Arsenal Research,,,36,2,Arsenal Research,44,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197811,Water - Precipitation - unspecified (not reported),1978-11-15,1978-11-01,1978-11-30,,-17.71,Arsenal Research,,,28,2,Arsenal Research,31,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197812,Water - Precipitation - unspecified (not reported),1978-12-15,1978-12-01,1978-12-31,,-13.76,Arsenal Research,,,27,1,Arsenal Research,39,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197901,Water - Precipitation - unspecified (not reported),1979-01-15,1979-01-01,1979-01-31,,-14.3,Arsenal Research,,,26,1,Arsenal Research,106,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197902,Water - Precipitation - unspecified (not reported),1979-02-15,1979-02-01,1979-02-28,,-12.93,Arsenal Research,,,37,2,Arsenal Research,68,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197903,Water - Precipitation - unspecified (not reported),1979-03-15,1979-03-01,1979-03-31,,-15.14,Arsenal Research,,,40,2,Arsenal Research,68,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197904,Water - Precipitation - unspecified (not reported),1979-04-15,1979-04-01,1979-04-30,,-11.78,Arsenal Research,,,51,2,Arsenal Research,71,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197905,Water - Precipitation - unspecified (not reported),1979-05-15,1979-05-01,1979-05-31,,-11.31,Arsenal Research,,,48,2,Arsenal Research,99,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197906,Water - Precipitation - unspecified (not reported),1979-06-15,1979-06-01,1979-06-30,,-8.76,Arsenal Research,,,80,4,Arsenal Research,186,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197907,Water - Precipitation - unspecified (not reported),1979-07-15,1979-07-01,1979-07-31,,-6.64,Arsenal Research,-41.1,Arsenal Research,76,4,Arsenal Research,110,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197908,Water - Precipitation - unspecified (not reported),1979-08-15,1979-08-01,1979-08-31,,-7.2,Arsenal Research,-47.4,Arsenal Research,69,3,Arsenal Research,73,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197909,Water - Precipitation - unspecified (not reported),1979-09-15,1979-09-01,1979-09-30,,-9.02,Arsenal Research,-63.6,Arsenal Research,44,2,Arsenal Research,69,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197910,Water - Precipitation - unspecified (not reported),1979-10-15,1979-10-01,1979-10-31,,-8.93,Arsenal Research,-63.9,Arsenal Research,34.1,1.8,Arsenal Research,31,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197911,Water - Precipitation - unspecified (not reported),1979-11-15,1979-11-01,1979-11-30,,-14.34,Arsenal Research,-104.4,Arsenal Research,21.8,1.2,Arsenal Research,129,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",197912,Water - Precipitation - unspecified (not reported),1979-12-15,1979-12-01,1979-12-31,,-14.65,Arsenal Research,-107.3,Arsenal Research,18.7,1.2,Arsenal Research,65,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198001,Water - Precipitation - unspecified (not reported),1980-01-15,1980-01-01,1980-01-31,,-14.76,Arsenal Research,-108.9,Arsenal Research,19.5,1.3,Arsenal Research,31,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198002,Water - Precipitation - unspecified (not reported),1980-02-15,1980-02-01,1980-02-29,,,,,,21.9,1.7,Arsenal Research,10,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198003,Water - Precipitation - unspecified (not reported),1980-03-15,1980-03-01,1980-03-31,,-13.58,Arsenal Research,-98.1,Arsenal Research,28.2,1.5,Arsenal Research,36,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198004,Water - Precipitation - unspecified (not reported),1980-04-15,1980-04-01,1980-04-30,,-15.11,Arsenal Research,-115.1,Arsenal Research,54,2.4,Arsenal Research,55,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198005,Water - Precipitation - unspecified (not reported),1980-05-15,1980-05-01,1980-05-31,,-7.83,Arsenal Research,-52.6,Arsenal Research,58.3,2.8,Arsenal Research,46,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198006,Water - Precipitation - unspecified (not reported),1980-06-15,1980-06-01,1980-06-30,,-7.89,Arsenal Research,-55.5,Arsenal Research,47.9,2.3,Arsenal Research,75,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198007,Water - Precipitation - unspecified (not reported),1980-07-15,1980-07-01,1980-07-31,,-7.57,Arsenal Research,-50,Arsenal Research,45.9,2.3,Arsenal Research,158,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198008,Water - Precipitation - unspecified (not reported),1980-08-15,1980-08-01,1980-08-31,,-7.12,Arsenal Research,-44.9,Arsenal Research,46.1,2.3,Arsenal Research,110,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198009,Water - Precipitation - unspecified (not reported),1980-09-15,1980-09-01,1980-09-30,,-8.3,Arsenal Research,-54.5,Arsenal Research,39.8,2,Arsenal Research,43,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198010,Water - Precipitation - unspecified (not reported),1980-10-15,1980-10-01,1980-10-31,,-12.69,Arsenal Research,-90.1,Arsenal Research,16.6,1,Arsenal Research,226,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198011,Water - Precipitation - unspecified (not reported),1980-11-15,1980-11-01,1980-11-30,,-16.42,Arsenal Research,-121.7,Arsenal Research,17.3,1,Arsenal Research,115,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198012,Water - Precipitation - unspecified (not reported),1980-12-15,1980-12-01,1980-12-31,,-15.1,Arsenal Research,-110,Arsenal Research,19.2,1.1,Arsenal Research,56,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198101,Water - Precipitation - unspecified (not reported),1981-01-15,1981-01-01,1981-01-31,,,,,,,,,4,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198102,Water - Precipitation - unspecified (not reported),1981-02-15,1981-02-01,1981-02-28,,-14.03,Arsenal Research,-102.3,Arsenal Research,42.7,2.1,Arsenal Research,27,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198103,Water - Precipitation - unspecified (not reported),1981-03-15,1981-03-01,1981-03-31,,-11.04,Arsenal Research,-85.8,Arsenal Research,45.6,2.2,Arsenal Research,25,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198104,Water - Precipitation - unspecified (not reported),1981-04-15,1981-04-01,1981-04-30,,-5.77,Arsenal Research,-33.3,Arsenal Research,58.9,2.8,Arsenal Research,23,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198105,Water - Precipitation - unspecified (not reported),1981-05-15,1981-05-01,1981-05-31,,-10.76,Arsenal Research,-76.8,Arsenal Research,71,3.3,Arsenal Research,120,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198106,Water - Precipitation - unspecified (not reported),1981-06-15,1981-06-01,1981-06-30,,-10,Arsenal Research,-71.6,Arsenal Research,85.1,4,Arsenal Research,131,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198107,Water - Precipitation - unspecified (not reported),1981-07-15,1981-07-01,1981-07-31,,-7.91,Arsenal Research,-51.4,Arsenal Research,45.2,2.2,Arsenal Research,104,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198108,Water - Precipitation - unspecified (not reported),1981-08-15,1981-08-01,1981-08-31,,-7.47,Arsenal Research,-48.1,Arsenal Research,52.7,2.5,Arsenal Research,68,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198109,Water - Precipitation - unspecified (not reported),1981-09-15,1981-09-01,1981-09-30,,-7.81,Arsenal Research,-51.1,Arsenal Research,34.9,1.7,Arsenal Research,78,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198110,Water - Precipitation - unspecified (not reported),1981-10-15,1981-10-01,1981-10-31,,-9.4,Arsenal Research,-62.4,Arsenal Research,17.2,1.1,Arsenal Research,46,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198111,Water - Precipitation - unspecified (not reported),1981-11-15,1981-11-01,1981-11-30,,-16.22,Arsenal Research,,,24,1.4,Arsenal Research,8,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198112,Water - Precipitation - unspecified (not reported),1981-12-15,1981-12-01,1981-12-31,,-14.06,Arsenal Research,-102.2,Arsenal Research,14.7,0.9,Arsenal Research,73,,
GNIP,GNIP/M/AT/02,KLAGENFURT FLUGHAFEN,AT,1123101,46.64833333,14.31833333,450,Precipitation collectors - unknown,"Partners: Zentralanstalt fŸr Meteorologie und Geodynamik, Vienna; Arsenal Research, Vienna|
Reference: Rank & Papesch 2005",198201,Water - Precipitation - unspecified (not reported),1982-01-15,1982-01-01,1982-01-31,,-11.57,Arsenal Research,-85.8,Arsenal Research,10.1,0.8,Arsenal Research,42,,
